Node,Colour
990,#1e8e3e
991,#1e8e3e
992,#9aa0a6
993,#1e8e3e
994,#d93025
995,#1e8e3e
996,#9aa0a6
997,#1e8e3e
998,#9aa0a6
999,#d93025
1000,#9aa0a6
1001,#1e8e3e
1002,#1e8e3e
1003,#9aa0a6
1004,#9aa0a6
1005,#1e8e3e
1006,#1e8e3e
1007,#d93025
1008,#9aa0a6
1009,#1e8e3e
1010,#1e8e3e
1011,#1e8e3e
1012,#d93025
1013,#9aa0a6
1014,#1e8e3e
1015,#1e8e3e
1016,#d93025
1017,#1e8e3e
1018,#9aa0a6
1019,#1e8e3e
1020,#9aa0a6
1021,#1e8e3e
1022,#1e8e3e
1023,#9aa0a6
1024,#1e8e3e
1025,#1e8e3e
1026,#1e8e3e
1027,#d93025
1028,#9aa0a6
1029,#1e8e3e
1030,#1e8e3e
1031,#d93025
1032,#1e8e3e
1033,#9aa0a6
1034,#1e8e3e
1035,#9aa0a6
1036,#9aa0a6
1037,#1e8e3e
1038,#d93025
1039,#9aa0a6
1040,#d93025
1041,#1e8e3e
1042,#1e8e3e
1043,#9aa0a6
1044,#1e8e3e
1045,#9aa0a6
1046,#d93025
1047,#1e8e3e
1048,#1e8e3e
1049,#1e8e3e
1050,#9aa0a6
1051,#d93025
1052,#1e8e3e
1053,#1e8e3e
1054,#1e8e3e
1055,#9aa0a6
1056,#d93025
1057,#1e8e3e
1058,#9aa0a6
1059,#1e8e3e
1060,#1e8e3e
1061,#d93025
1062,#1e8e3e
1063,#9aa0a6
1064,#d93025
1065,#1e8e3e
1066,#1e8e3e
1067,#1e8e3e
1068,#9aa0a6
1069,#1e8e3e
1070,#d93025
1071,#1e8e3e
1072,#1e8e3e
1073,#9aa0a6
1074,#1e8e3e
1075,#d93025
1076,#1e8e3e
1077,#1e8e3e
1078,#9aa0a6
1079,#1e8e3e
1080,#d93025
1081,#1e8e3e
1082,#1e8e3e
1083,#9aa0a6
1084,#1e8e3e
1085,#1e8e3e
1086,#d93025
1087,#1e8e3e
1088,#9aa0a6
1089,#1e8e3e
1090,#d93025
1091,#1e8e3e
1092,#1e8e3e
