# SECTION nodes (mult>=2)
node_id	multiplicity	n_genes	cyclic	is_repeat_m5	n_transcripts	softmask_frac
79275316	3	3	0	0	3	0.0
79280021	3	3	0	0	3	0.0
79282165	3	3	0	0	3	0.0
79292718	3	3	0	0	3	0.0
79300065	3	3	0	0	3	0.0
79306705	3	3	0	0	3	0.0
79306752	3	3	0	0	3	0.0
79316193	3	3	0	0	4	0.5
79317948	3	3	0	0	3	0.0
79318583	3	3	0	0	3	1.0
79319690	3	3	0	0	6	0.0
79326122	3	3	0	0	3	0.0
79328493	3	3	0	0	3	1.0
79334379	3	3	0	0	3	0.0
79348791	3	3	0	0	3	1.0
79356417	3	3	0	0	3	0.6667
79356616	3	3	0	0	3	0.0
79359543	3	3	0	0	4	1.0
79368647	3	3	0	0	6	1.0
79385469	3	3	0	0	3	0.0
79386042	3	3	0	0	3	0.0
79394081	3	3	0	0	3	0.0
79395092	3	3	0	0	3	0.0
79396220	3	3	0	0	3	0.0
79405040	3	3	0	0	3	0.0
79405098	3	3	0	0	3	0.6667
79422468	3	3	0	0	3	0.0
79422958	3	3	0	0	4	0.0
79423829	3	3	0	0	3	0.0
79429642	3	3	0	0	3	1.0
79459804	3	3	0	0	4	0.0
79482883	3	3	0	0	3	0.0
79487290	3	3	0	0	3	0.0
79502921	3	3	0	0	3	1.0
79507944	3	3	0	0	3	0.0
79508468	3	3	0	0	3	0.0
79508616	3	3	0	0	3	0.0
79511182	3	3	0	0	3	0.0
79513321	3	3	0	0	3	1.0
79528772	3	3	0	0	3	0.0
79553769	3	3	1	1	4	1.0
79581922	3	3	0	0	3	0.0
79590308	3	3	0	0	3	0.0
79594888	3	3	0	0	3	0.0
79605708	3	3	0	0	3	0.0
79622228	3	3	0	0	6	0.0
79642617	3	3	0	0	3	0.0
79642832	3	3	0	0	4	0.0
79645229	3	3	0	0	3	0.0
79646516	3	3	0	0	3	0.0
79648745	3	3	0	0	3	0.0
79649431	3	3	0	0	3	0.0
79660920	3	3	0	0	6	1.0
79660973	3	3	0	0	3	0.0
79661960	3	3	0	0	3	0.0
79662574	3	3	0	0	3	0.0
79663667	3	3	0	0	3	0.3333
79666188	3	3	0	0	3	0.0
79666942	3	3	0	0	3	1.0
79680338	3	3	0	0	3	0.0
79686208	3	3	0	0	3	0.0
79696716	3	3	0	0	6	0.0
79696908	3	3	0	0	3	0.0
79701284	3	3	0	0	3	0.0
79733956	3	3	0	0	6	1.0
79806775	3	3	0	0	3	0.0
79853899	3	3	0	0	3	1.0
79853962	3	3	0	0	3	0.0
79876254	3	3	0	0	3	0.0
79889732	3	3	0	0	3	0.0
79913608	3	3	0	0	3	0.0
79934466	3	3	0	0	3	1.0
79954638	3	3	0	0	3	0.0
79957360	3	3	0	0	3	0.0
79972626	3	3	0	0	3	0.0
79989077	3	3	0	0	3	0.0
79993144	3	3	0	0	3	0.0
80004098	3	3	0	0	3	0.0
80006348	3	3	0	0	3	1.0
80006350	3	3	0	0	3	1.0
80060960	3	3	0	0	3	0.0
80155168	3	3	0	0	3	0.6667
80173992	3	3	0	0	3	0.0
80190195	3	3	0	0	3	0.0
80192000	3	3	0	0	4	0.5
80197468	3	3	0	0	3	0.0
80204626	3	3	0	0	3	0.0
80206877	3	3	0	0	3	0.0
80213792	3	3	0	0	3	0.0
80215029	3	3	0	0	3	1.0
80232583	3	3	0	0	3	0.0
80258260	3	3	0	0	3	0.0
80259364	3	3	0	0	4	0.75
80261239	3	3	0	0	3	0.0
80290441	3	3	0	0	3	0.0
80300875	3	3	0	0	3	0.0
80316501	3	3	0	0	4	1.0
80357620	3	3	1	1	3	0.5
80359668	3	3	0	0	3	0.6667
80362164	3	3	0	0	3	0.0
80364779	3	3	0	0	3	0.0
80376835	3	3	0	0	3	1.0
80382624	3	3	0	0	3	1.0
80387956	3	3	0	0	3	0.0
80420482	3	3	0	0	3	1.0
80433972	3	3	0	0	3	0.0
80441056	3	3	0	0	6	0.0
80445296	3	3	0	0	3	0.0
80447575	3	3	0	0	4	1.0
80448238	3	3	0	0	3	1.0
80452627	3	3	0	0	3	0.0
80456787	3	3	0	0	3	0.0
80472108	3	3	0	0	3	1.0
80481395	3	3	0	0	5	0.4
80486403	3	3	0	0	3	0.0
80497870	3	3	0	0	4	1.0
80522224	3	3	0	0	3	0.0
80527338	3	3	0	0	3	0.0
80528186	3	3	0	0	3	1.0
80528460	3	3	0	0	4	1.0
80529232	3	3	0	0	3	0.0
80547114	3	3	0	0	3	0.0
80575395	3	3	0	0	5	0.0
80596288	3	3	0	0	3	0.0
80600948	3	3	0	0	3	0.6667
80605501	3	3	0	0	3	0.0
80617588	3	3	0	0	3	0.0
80617652	3	3	1	1	3	0.0
80621326	3	3	0	0	3	0.0
80627824	3	3	0	0	3	0.0
80628611	3	3	0	0	3	0.6667
80631277	3	3	0	0	3	0.0
80645873	3	3	0	0	6	0.0
80658295	3	3	0	0	4	1.0
80659331	3	3	1	1	3	1.0
80661708	3	3	0	0	3	1.0
80670346	3	3	0	0	5	0.0
80670977	3	3	0	0	3	0.0
80674041	3	3	0	0	3	1.0
80679464	3	3	0	0	3	0.0
80699264	3	3	0	0	3	0.0
80727838	3	3	0	0	3	0.0
80736076	3	3	0	0	3	0.0
80740564	3	3	0	0	3	0.0
80750708	3	3	0	0	4	0.0
80782084	3	3	0	0	3	0.0
80786244	3	3	0	0	3	0.0
80786769	3	3	0	0	3	0.0
80810455	3	3	0	0	3	0.0
80810715	3	3	0	0	3	0.0
80814196	3	3	1	1	3	0.0
80819563	3	3	0	0	3	0.0
80819571	3	3	0	0	3	0.0
80826634	3	3	0	0	3	0.0
80830984	3	3	0	0	3	0.0
80834887	3	3	0	0	3	0.0
80837248	3	3	0	0	3	0.0
80863393	3	3	0	0	3	0.0
80864373	3	3	0	0	3	1.0
80870854	3	3	0	0	3	0.0
80871636	3	3	0	0	3	0.0
80879796	3	3	1	1	3	0.0
80880132	3	3	0	0	3	0.0
80880452	3	3	1	1	3	0.0
80880516	3	3	0	0	4	0.0
80880628	3	3	0	0	3	0.0
80880884	3	3	0	0	3	0.0
80881698	3	3	0	0	3	0.0
80883828	3	3	0	0	3	0.0
80889159	3	3	0	0	3	0.0
80890100	3	3	0	0	4	0.0
80893620	3	3	0	0	4	0.0
80898579	3	3	0	0	3	0.0
80899148	3	3	0	0	3	0.0
80901588	3	3	0	0	3	0.0
80902302	3	3	0	0	3	0.0
80902664	3	3	0	0	3	0.0
80904124	3	3	0	0	3	0.0
80917511	3	3	0	0	3	0.0
80920885	3	3	0	0	6	0.0
80923002	3	3	0	0	5	0.4
80929317	3	3	0	0	3	0.0
80955047	3	3	0	0	4	0.0
80955322	3	3	0	0	3	0.0
80958354	3	3	0	0	3	0.0
80958355	3	3	0	0	3	0.0
80962484	3	3	0	0	3	0.0
80968157	3	3	0	0	3	0.0
80970682	3	3	0	0	3	0.0
80971858	3	3	0	0	3	0.0
80978119	3	3	0	0	3	1.0
80978446	3	3	0	0	3	1.0
80982308	3	3	0	0	3	0.0
80989827	3	3	0	0	3	0.0
80995466	3	3	0	0	3	0.0
80997697	3	3	0	0	3	0.0
81002368	3	3	0	0	3	0.0
81022024	3	3	0	0	3	0.0
81024849	3	3	0	0	6	0.1667
81038999	3	3	0	0	3	1.0
81040096	3	3	0	0	3	0.0
81041718	3	3	0	0	3	0.0
81044733	3	3	0	0	4	1.0
81044746	3	3	0	0	3	0.0
81046801	3	3	0	0	3	0.6667
81051320	3	3	0	0	3	0.0
81060052	3	3	0	0	3	0.0
81063546	3	3	0	0	4	0.0
81077480	3	3	0	0	5	0.0
81078272	3	3	0	0	4	0.5
81084653	3	3	0	0	3	0.3333
81086615	3	3	0	0	3	0.0
81091398	3	3	0	0	3	0.0
81096965	3	3	0	0	4	0.0
81098250	3	3	0	0	3	0.0
81110160	3	3	0	0	3	0.0
81120320	3	3	0	0	3	0.0
81125485	3	3	0	0	3	0.0
81125605	3	3	0	0	3	0.0
81125890	3	3	0	0	3	1.0
81128449	3	3	0	0	5	0.0
81128514	3	3	0	0	3	0.0
81129081	3	3	0	0	3	0.0
81143690	3	3	0	0	3	0.0
81161895	3	3	0	0	3	0.0
81176920	3	3	0	0	3	0.0
81184990	3	3	0	0	3	0.0
81188725	3	3	0	0	3	0.0
81194884	3	3	0	0	3	0.0
81215525	3	3	0	0	4	0.0
81215725	3	3	0	0	3	0.0
81215866	3	3	0	0	5	0.0
81223725	3	3	0	0	4	0.0
81229060	3	3	0	0	3	1.0
81237124	3	3	0	0	3	0.0
81239707	3	3	0	0	3	0.0
81240222	3	3	0	0	6	0.0
81240981	3	3	0	0	3	0.0
81243909	3	3	0	0	3	0.0
81247518	3	3	0	0	3	0.0
81253556	3	3	0	0	3	0.0
81254083	3	3	0	0	3	0.0
81255726	3	3	0	0	4	0.0
81257408	3	3	0	0	3	0.0
81261431	3	3	0	0	3	0.0
81263916	3	3	0	0	3	0.0
81321257	3	3	0	0	3	0.0
81322928	3	3	0	0	3	0.0
81329016	3	3	0	0	3	0.0
81394088	3	3	0	0	3	0.0
81396149	3	3	0	0	3	0.0
81415092	3	3	0	0	5	0.0
81425911	3	3	0	0	3	0.0
81433960	3	3	0	0	3	0.0
81475377	3	3	0	0	3	0.0
81479321	3	3	0	0	4	0.0
81485062	3	3	0	0	4	0.0
81492818	3	3	0	0	3	0.0
81494317	3	3	0	0	4	0.0
81499257	3	3	0	0	3	1.0
81500491	3	3	0	0	3	0.0
81561604	3	3	0	0	3	1.0
81592320	3	3	0	0	4	1.0
81600602	3	3	0	0	4	1.0
81604776	3	3	0	0	3	0.0
81607445	3	3	0	0	3	1.0
81608324	3	3	0	0	3	0.0
81609975	3	3	0	0	3	0.0
81615594	3	3	0	0	3	0.0
81628233	3	3	0	0	3	0.0
81636070	3	3	0	0	4	0.0
81636084	3	3	0	0	3	0.0
81643264	3	3	0	0	6	1.0
81643621	3	3	0	0	3	0.0
81646204	3	3	0	0	3	0.0
81650133	3	3	0	0	3	0.0
81652874	3	3	0	0	3	0.0
81671658	3	3	0	0	3	0.0
81677368	3	3	0	0	6	0.0
81683818	3	3	0	0	3	0.0
81689098	3	3	0	0	3	0.0
81690548	3	3	0	0	3	0.0
81693018	3	3	0	0	4	0.0
81698434	3	3	0	0	3	0.0
81698592	3	3	0	0	3	0.0
81709908	3	3	0	0	4	1.0
81713104	3	3	0	0	3	0.0
81713952	3	3	0	0	3	0.0
81719731	3	3	0	0	3	0.0
81728430	3	3	0	0	3	1.0
81729314	3	3	0	0	3	0.0
81731961	3	3	0	0	3	0.0
81739044	3	3	0	0	3	0.0
81744403	3	3	0	0	3	0.0
81753480	3	3	0	0	4	0.0
81754125	3	3	0	0	3	1.0
81756292	3	3	0	0	3	0.0
81774579	3	3	0	0	3	1.0
81783301	3	3	0	0	3	0.0
81784704	3	3	0	0	3	0.0
81797300	3	3	0	0	3	0.0
81798324	3	3	0	0	3	0.0
81805316	3	3	0	0	3	0.0
81824002	3	3	0	0	3	0.0
81830414	3	3	0	0	3	0.0
81832258	3	3	0	0	3	1.0
81845556	3	3	0	0	3	0.0
81846608	3	3	0	0	3	0.0
81908472	3	3	0	0	3	0.0
81912846	3	3	0	0	4	0.0
81920232	3	3	0	0	5	0.0
81923988	3	3	0	0	4	0.0
81926695	3	3	0	0	3	0.0
81928705	3	3	0	0	3	0.6667
81933310	3	3	0	0	3	1.0
81934585	3	3	0	0	3	0.0
81934916	3	3	0	0	3	0.0
81940036	3	3	0	0	3	0.0
81940974	3	3	0	0	3	1.0
81942420	3	3	0	0	3	0.0
81960944	3	3	0	0	3	0.0
81962331	3	3	0	0	3	0.0
81964686	3	3	0	0	5	0.0
81967835	3	3	0	0	3	0.0
81968656	3	3	0	0	3	0.0
81973192	3	3	0	0	3	0.0
81984526	3	3	0	0	3	0.0
82000325	3	3	0	0	3	0.0
82005661	3	3	0	0	3	1.0
82015901	3	3	0	0	5	1.0
82020218	3	3	0	0	3	0.0
82021916	3	3	0	0	3	0.0
82025721	3	3	0	0	3	0.0
82030628	3	3	0	0	3	0.0
82033136	3	3	0	0	3	0.0
82038778	3	3	0	0	3	1.0
82042624	3	3	0	0	3	0.0
82052151	3	3	0	0	3	0.0
82053786	3	3	0	0	3	0.0
82081923	3	3	0	0	6	0.0
82085986	3	3	0	0	3	0.0
82095642	3	3	0	0	3	0.0
82097427	3	3	0	0	3	0.0
82097448	3	3	0	0	4	0.0
82137693	3	3	0	0	3	0.0
82147873	3	3	0	0	3	1.0
82166341	3	3	0	0	3	0.0
82169952	3	3	0	0	3	0.0
82187365	3	3	0	0	3	1.0
82220392	3	3	0	0	3	0.0
82278696	3	3	0	0	3	0.0
82290042	3	3	0	0	3	0.0
82292282	3	3	0	0	3	0.0
82294654	3	3	0	0	6	0.0
82295057	3	3	0	0	5	0.0
82300357	3	3	0	0	3	0.0
82310220	3	3	0	0	6	0.0
82313316	3	3	0	0	3	0.0
82316888	3	3	0	0	3	0.0
82324776	3	3	0	0	3	0.0
82330772	3	3	0	0	3	0.0
82332183	3	3	0	0	3	0.0
82332820	3	3	0	0	3	0.0
82334361	3	3	0	0	4	0.0
82334666	3	3	0	0	3	0.0
82338442	3	3	0	0	3	0.0
82343098	3	3	0	0	3	0.0
82344884	3	3	0	0	3	0.0
82345724	3	3	0	0	3	0.0
82347650	3	3	0	0	3	0.0
82350776	3	3	0	0	3	0.0
82350998	3	3	0	0	4	0.0
82370770	3	3	0	0	3	0.0
82396666	3	3	0	0	3	0.0
82399524	3	3	0	0	3	0.0
82410017	3	3	0	0	3	1.0
82411220	3	3	0	0	4	0.0
82414653	3	3	0	0	4	0.0
82420344	3	3	0	0	3	0.0
82448945	3	3	1	1	3	0.0
82462787	3	3	0	0	3	0.0
82464414	3	3	0	0	3	0.0
82474457	3	3	0	0	3	0.0
82476712	3	3	0	0	3	0.0
82491817	3	3	0	0	3	0.0
82501645	3	3	0	0	3	0.0
82544926	3	3	0	0	3	0.0
82545194	3	3	0	0	3	0.0
82556305	3	3	0	0	3	0.0
82557688	3	3	0	0	3	0.0
82558611	3	3	0	0	3	0.0
82573173	3	3	0	0	4	0.5
82573941	3	3	0	0	3	0.0
82592420	3	3	0	0	3	0.0
82618871	3	3	0	0	3	0.0
82621728	3	3	0	0	3	0.0
82625580	3	3	0	0	3	0.0
82627204	3	3	0	0	3	0.0
82630432	3	3	1	1	3	1.0
82640250	3	3	0	0	3	0.0
82651296	3	3	0	0	6	0.0
82684597	3	3	0	0	3	0.0
82699731	3	3	0	0	6	0.0
82701494	3	3	0	0	3	0.0
82706156	3	3	0	0	3	0.0
82707712	3	3	0	0	3	0.0
82714692	3	3	0	0	3	0.0
82727870	3	3	0	0	3	1.0
82730186	3	3	0	0	6	0.0
82759123	3	3	0	0	3	0.0
82771460	3	3	0	0	3	1.0
82791482	3	3	0	0	3	1.0
82812704	3	3	0	0	3	0.0
82819769	3	3	0	0	3	0.0
82830126	3	3	0	0	3	0.0
82833992	3	3	0	0	3	0.0
82834368	3	3	0	0	3	0.0
82837504	3	3	0	0	3	1.0
82867406	3	3	0	0	3	0.0
82871040	3	3	0	0	3	1.0
82878611	3	3	0	0	3	0.0
82966701	3	3	0	0	3	0.0
82975017	3	3	0	0	3	0.0
82999275	3	3	0	0	3	0.0
83026515	3	3	0	0	3	0.0
83063581	3	3	0	0	3	0.0
83077954	3	3	0	0	3	0.0
83084108	3	3	0	0	3	0.0
83092042	3	3	0	0	3	0.0
83092288	3	3	0	0	3	0.0
83100930	3	3	0	0	3	1.0
83110052	3	3	0	0	3	0.0
83110235	3	3	0	0	3	0.0
83113428	3	3	0	0	3	0.0
83123898	3	3	0	0	3	0.0
83128627	3	3	0	0	3	0.3333
83130643	3	3	1	1	4	0.6667
83130645	3	3	0	0	3	1.0
83130673	3	3	1	1	3	0.5
83134696	3	3	0	0	3	0.0
83134727	3	3	0	0	3	0.0
83136017	3	3	1	1	3	0.0
83143124	3	3	0	0	3	0.0
83151511	3	3	0	0	3	0.6667
83152535	3	3	0	0	5	0.4
83157944	3	3	0	0	3	0.0
83161347	3	3	1	1	3	0.5
83161365	3	3	0	0	3	1.0
83161401	3	3	0	0	3	0.3333
83163445	3	3	0	0	3	0.0
83165056	3	3	0	0	3	0.0
83165392	3	3	0	0	3	0.0
83172939	3	3	0	0	3	0.0
83182884	3	3	0	0	3	1.0
83183524	3	3	0	0	3	1.0
83208854	3	3	0	0	3	0.0
83220297	3	3	0	0	3	0.0
83222019	3	3	0	0	3	0.0
83223170	3	3	0	0	3	0.0
83226931	3	3	0	0	3	1.0
83227950	3	3	0	0	4	0.0
83229522	3	3	0	0	4	0.0
83292445	3	3	0	0	4	0.25
83301884	3	3	0	0	3	0.0
83312734	3	3	0	0	3	0.0
83318688	3	3	0	0	4	0.0
83322713	3	3	0	0	3	0.0
83325213	3	3	1	1	4	0.0
83326163	3	3	0	0	3	0.0
83326630	3	3	0	0	3	0.0
83327261	3	3	0	0	3	0.0
83328702	3	3	0	0	3	0.0
83343504	3	3	0	0	3	0.0
83347453	3	3	0	0	3	0.0
83349789	3	3	1	1	3	0.0
83349792	3	3	0	0	3	1.0
83354233	3	3	0	0	3	0.0
83357157	3	3	0	0	3	0.0
83358001	3	3	0	0	3	1.0
83358007	3	3	0	0	3	0.3333
83360338	3	3	0	0	3	0.0
83361230	3	3	0	0	3	0.0
83366200	3	3	0	0	3	0.0
83381102	3	3	0	0	3	0.0
83386497	3	3	0	0	4	0.0
83390917	3	3	0	0	3	0.0
83401369	3	3	0	0	3	0.0
83419278	3	3	0	0	3	0.0
83435714	3	3	0	0	3	0.0
83447412	3	3	0	0	3	0.0
83450121	3	3	0	0	3	0.0
83452481	3	3	0	0	3	0.0
83474713	3	3	0	0	4	0.0
83484985	3	3	0	0	3	0.0
83490059	3	3	0	0	3	0.0
83513502	3	3	0	0	3	1.0
83513634	3	3	0	0	3	0.0
83528272	3	3	0	0	3	1.0
83531351	3	3	0	0	3	0.0
83549860	3	3	0	0	4	1.0
83567891	3	3	0	0	3	0.0
83592235	3	3	0	0	3	0.0
83613628	3	3	0	0	4	0.0
83645639	3	3	0	0	3	0.0
83648032	3	3	0	0	3	0.0
83653335	3	3	0	0	3	0.3333
83654967	3	3	0	0	5	0.2
83660776	3	3	0	0	3	0.0
83674180	3	3	0	0	3	1.0
83677685	3	3	0	0	3	1.0
83684162	3	3	0	0	3	0.0
83685376	3	3	0	0	3	1.0
83685662	3	3	0	0	5	0.0
83688704	3	3	0	0	3	1.0
83689424	3	3	0	0	3	1.0
83692040	3	3	0	0	3	0.0
83694814	3	3	0	0	3	0.0
83698269	3	3	0	0	3	0.0
83703597	3	3	0	0	3	0.0
83705907	3	3	0	0	3	0.0
83707773	3	3	0	0	3	0.0
83709904	3	3	0	0	3	0.0
83710477	3	3	0	0	3	0.0
83710986	3	3	0	0	3	0.0
83713873	3	3	0	0	3	1.0
83717022	3	3	0	0	3	0.0
83718481	3	3	0	0	5	0.0
83724139	3	3	0	0	3	0.0
83740668	3	3	0	0	6	1.0
83742147	3	3	0	0	3	0.0
83746946	3	3	0	0	3	0.0
83749696	3	3	0	0	3	0.0
83751214	3	3	0	0	3	0.3333
83763104	3	3	0	0	3	0.0
83774525	3	3	0	0	3	0.0
83785170	3	3	0	0	3	0.0
83785890	3	3	0	0	3	1.0
83786213	3	3	0	0	3	0.0
83793192	3	3	0	0	8	1.0
83801576	3	3	0	0	3	0.0
83802206	3	3	0	0	3	0.0
83804855	3	3	1	1	3	1.0
83812852	3	3	0	0	5	0.0
83813373	3	3	0	0	3	0.0
83820557	3	3	0	0	6	1.0
83820740	3	3	0	0	3	1.0
83828736	3	3	0	0	3	1.0
83828916	3	3	0	0	3	0.0
83832876	3	3	0	0	3	1.0
83834930	3	3	0	0	3	0.0
83835005	3	3	0	0	3	0.0
83835957	3	3	0	0	4	1.0
83836856	3	3	0	0	3	0.3333
83839480	3	3	0	0	3	0.0
83839933	3	3	0	0	3	0.0
83840308	3	3	0	0	4	0.25
83841314	3	3	0	0	3	0.0
83842362	3	3	0	0	3	1.0
83853111	3	3	0	0	3	1.0
83853349	3	3	0	0	3	0.0
83855374	3	3	0	0	3	0.3333
83857175	3	3	0	0	3	0.0
83857314	3	3	0	0	6	0.0
83857914	3	3	0	0	4	0.0
83861443	3	3	0	0	3	0.0
83870212	3	3	0	0	4	0.0
83877003	3	3	0	0	3	0.0
83877173	3	3	0	0	3	0.0
83877586	3	3	0	0	3	0.3333
83879174	3	3	0	0	7	1.0
83883336	3	3	0	0	3	0.0
83886083	3	3	0	0	3	1.0
83886091	3	3	0	0	3	1.0
83890789	3	3	0	0	3	0.0
83899520	3	3	0	0	3	0.0
83902465	3	3	0	0	3	1.0
83904652	3	3	0	0	4	1.0
83905094	3	3	0	0	3	0.0
84005742	3	3	0	0	3	0.0
84021962	3	3	0	0	4	0.0
84022939	3	3	0	0	3	0.0
84025476	3	3	0	0	3	0.0
84035400	3	3	0	0	3	0.0
84069852	3	3	0	0	6	0.0
84110468	3	3	0	0	6	0.0
84123650	3	3	0	0	4	0.0
84149890	3	3	0	0	4	0.0
84158740	3	3	0	0	3	0.0
84169959	3	3	0	0	5	0.0
84175744	3	3	0	0	3	1.0
84207891	3	3	0	0	3	1.0
84213762	3	3	0	0	3	1.0
84223274	3	3	0	0	3	1.0
84273329	3	3	0	0	3	0.0
84287662	3	3	0	0	3	0.0
84300613	3	3	0	0	3	0.0
84300973	3	3	0	0	6	0.0
84365681	3	3	0	0	3	0.0
84387189	3	3	0	0	3	0.0
84387937	3	3	0	0	3	0.0
84445322	3	3	0	0	3	0.0
84454659	3	3	0	0	3	0.0
84456137	3	3	0	0	3	0.0
84494359	3	3	0	0	3	0.0
84536182	3	3	0	0	3	1.0
84554944	3	3	0	0	3	0.0
84613017	3	3	0	0	3	0.0
84630868	3	3	0	0	5	0.0
84636816	3	3	0	0	3	0.0
84730752	3	3	0	0	3	1.0
84732032	3	3	0	0	5	1.0
84747383	3	3	0	0	3	1.0
84804164	3	3	0	0	5	0.0
84815500	3	3	0	0	6	1.0
84829832	3	3	0	0	3	1.0
84841745	3	3	0	0	3	0.0
84888832	3	3	0	0	3	0.0
84935396	3	3	0	0	3	0.0
84940052	3	3	0	0	3	1.0
84952960	3	3	0	0	5	0.0
84958533	3	3	0	0	3	1.0
84958565	3	3	0	0	4	1.0
84970702	3	3	0	0	3	0.0
84987953	3	3	0	0	3	0.3333
84988129	3	3	0	0	6	1.0
85004714	3	3	0	0	3	0.0
85017692	3	3	0	0	3	1.0
85021266	3	3	0	0	3	1.0
85021276	3	3	0	0	5	1.0
85021808	3	3	0	0	3	1.0
85023319	3	3	0	0	3	1.0
85024368	3	3	0	0	3	1.0
85031518	3	3	0	0	3	1.0
85084420	3	3	0	0	3	0.0
85095726	3	3	0	0	3	0.0
85104557	3	3	0	0	3	0.0
85125749	3	3	0	0	3	0.0
85151927	3	3	0	0	3	0.0
85158485	3	3	0	0	3	0.0
85196800	3	3	0	0	4	1.0
85198669	3	3	0	0	3	0.0
85202505	3	3	0	0	3	0.0
85205684	3	3	0	0	3	0.0
85214585	3	3	0	0	3	1.0
85215524	3	3	0	0	3	0.0
85217609	3	3	0	0	6	1.0
85217717	3	3	0	0	3	0.0
85218315	3	3	0	0	3	0.0
85218645	3	3	0	0	3	0.0
85222510	3	3	0	0	3	0.0
85222530	3	3	0	0	3	0.0
85226569	3	3	0	0	3	0.0
85227845	3	3	0	0	4	0.5
85228007	3	3	0	0	7	0.5714
85230153	3	3	0	0	4	0.0
85232249	3	3	0	0	4	0.0
85238341	3	3	0	0	3	0.0
85239077	3	3	0	0	3	0.0
85247465	3	3	0	0	3	1.0
85247817	3	3	0	0	3	1.0
85250273	3	3	0	0	3	0.3333
85253699	3	3	0	0	5	0.0
85270800	3	3	0	0	3	0.0
85271013	3	3	0	0	3	0.0
85271114	3	3	0	0	4	0.0
85272402	3	3	0	0	4	0.0
85282270	3	3	0	0	3	0.0
85282884	3	3	0	0	3	0.3333
85283173	3	3	0	0	3	1.0
85283441	3	3	0	0	6	0.0
85283742	3	3	0	0	5	0.0
85290474	3	3	0	0	3	1.0
85293746	3	3	0	0	3	0.0
85303453	3	3	0	0	3	0.0
85307218	3	3	0	0	3	0.0
85319114	3	3	0	0	3	0.0
85321890	3	3	0	0	4	0.0
85321952	3	3	0	0	3	0.0
85322177	3	3	0	0	3	1.0
85331982	3	3	0	0	3	0.0
85358452	3	3	0	0	3	0.0
85363012	3	3	0	0	3	0.0
85388618	3	3	0	0	3	0.0
85399378	3	3	0	0	3	1.0
85402280	3	3	0	0	3	0.0
85403465	3	3	0	0	4	0.0
85412218	3	3	0	0	3	1.0
85413609	3	3	0	0	3	0.0
85414213	3	3	0	0	3	0.6667
85414481	3	3	0	0	3	0.0
85415077	3	3	0	0	4	0.0
85415241	3	3	0	0	3	0.0
85415325	3	3	0	0	3	0.0
85417302	3	3	0	0	3	0.0
85418900	3	3	0	0	5	0.0
85424464	3	3	0	0	3	0.0
85426318	3	3	0	0	3	0.0
85431738	3	3	0	0	3	0.0
85432154	3	3	0	0	3	0.0
85432217	3	3	0	0	3	0.0
85434448	3	3	0	0	3	0.0
85435893	3	3	0	0	6	0.0
85436224	3	3	0	0	3	0.0
85436293	3	3	0	0	3	0.0
85438170	3	3	0	0	3	0.0
85447148	3	3	0	0	3	0.0
85452055	3	3	0	0	3	0.0
85453173	3	3	0	0	3	1.0
85464342	3	3	1	1	3	1.0
85470073	3	3	0	0	3	1.0
85531525	3	3	0	0	3	0.0
85532810	3	3	0	0	3	0.0
85544324	3	3	0	0	3	0.0
85545072	3	3	0	0	5	1.0
85545473	3	3	0	0	3	1.0
85545554	3	3	0	0	3	1.0
85546588	3	3	0	0	3	1.0
85547601	3	3	0	0	6	1.0
85547604	3	3	0	0	3	1.0
85547621	3	3	0	0	3	0.6667
85551217	3	3	0	0	3	0.0
85553776	3	3	0	0	3	1.0
85555804	3	3	0	0	4	1.0
85555832	3	3	0	0	3	1.0
85580293	3	3	0	0	3	0.0
85601278	3	3	0	0	3	0.0
85649246	3	3	0	0	3	0.0
85669754	3	3	0	0	3	0.0
85689682	3	3	0	0	3	0.0
85696342	3	3	0	0	3	0.0
85709428	3	3	0	0	3	0.0
85712509	3	3	0	0	3	0.0
85714250	3	3	0	0	3	1.0
85739141	3	3	0	0	3	0.0
85742921	3	3	0	0	3	0.0
85752403	3	3	0	0	3	0.0
85778679	3	3	1	1	3	0.0
85779945	3	3	0	0	3	1.0
85780276	3	3	0	0	3	0.0
85781172	3	3	0	0	3	0.0
85785322	3	3	0	0	3	0.3333
85794886	3	3	0	0	3	0.0
85795100	3	3	0	0	3	0.0
85796012	3	3	0	0	3	0.0
85813901	3	3	0	0	3	0.0
85842973	3	3	0	0	3	0.0
85843237	3	3	0	0	3	0.0
85846503	3	3	0	0	3	0.0
85869060	3	3	0	0	3	0.0
85870417	3	3	0	0	3	1.0
85870426	3	3	0	0	3	1.0
85871442	3	3	0	0	5	1.0
85874515	3	3	0	0	3	0.6667
85878249	3	3	0	0	3	1.0
85888125	3	3	0	0	3	0.0
85888221	3	3	0	0	3	0.0
85891757	3	3	0	0	3	0.0
85895025	3	3	0	0	3	1.0
85896669	3	3	0	0	3	0.0
85897252	3	3	0	0	3	0.0
85905234	3	3	0	0	3	1.0
85911037	3	3	0	0	3	0.0
85935324	3	3	0	0	3	1.0
85940136	3	3	0	0	3	0.0
85941925	3	3	0	0	6	0.0
85946445	3	3	0	0	3	0.0
85948873	3	3	0	0	4	0.0
85958666	3	3	0	0	6	0.0
85961544	3	3	0	0	3	0.0
85963780	3	3	0	0	3	0.0
85972045	3	3	0	0	3	0.0
85977347	3	3	0	0	3	0.0
