# generated 2026-09-19 by tools/audit_cleanup_candidates.py at dna-from-genome@7b18565c; read-only audit, nothing was moved
path	git_status	bytes	last_touched	class	confidence	superseded_by	n_anchor_citers	anchor_citers	ledger_sections	weak_citers	evidence
bench/o1_expanded_family_audit/graphs/HSA.NBPF_core.audit.colours.csv	tracked	380	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.NBPF_core.audit.gfa	tracked	6014	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.NBPF_core.colours.csv	tracked	362	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.NBPF_core.gene_family.gfa	tracked	5483	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.NBPF_repeat_bridge.audit.colours.csv	tracked	325	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.NBPF_repeat_bridge.audit.gfa	tracked	3410	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.NBPF_repeat_bridge.colours.csv	tracked	30	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.NBPF_repeat_bridge.gene_family.gfa	tracked	135	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.PCDHB.audit.colours.csv	tracked	50	2026-08-19	PROBABLE-PROVENANCE	-		0				byte-identical-to:bench/o1_expanded_family_audit/graphs/HSA.PCDHB.colours.csv
bench/o1_expanded_family_audit/graphs/HSA.PCDHB.audit.gfa	tracked	261	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.PCDHB.colours.csv	tracked	50	2026-08-19	PROBABLE-PROVENANCE	-		0				byte-identical-to:bench/o1_expanded_family_audit/graphs/HSA.PCDHB.audit.colours.csv
bench/o1_expanded_family_audit/graphs/HSA.PCDHB.gene_family.gfa	tracked	263	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.RABL2.audit.colours.csv	tracked	50	2026-08-19	PROBABLE-PROVENANCE	-		0				byte-identical-to:bench/o1_expanded_family_audit/graphs/HSA.RABL2.colours.csv
bench/o1_expanded_family_audit/graphs/HSA.RABL2.audit.gfa	tracked	261	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.RABL2.colours.csv	tracked	50	2026-08-19	PROBABLE-PROVENANCE	-		0				byte-identical-to:bench/o1_expanded_family_audit/graphs/HSA.RABL2.audit.colours.csv
bench/o1_expanded_family_audit/graphs/HSA.RABL2.gene_family.gfa	tracked	263	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.RANBP2_RGPD.audit.colours.csv	tracked	183	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.RANBP2_RGPD.audit.gfa	tracked	2400	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.RANBP2_RGPD.colours.csv	tracked	164	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.RANBP2_RGPD.gene_family.gfa	tracked	2155	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.RBMY1.audit.colours.csv	tracked	69	2026-08-19	PROBABLE-PROVENANCE	-		0				byte-identical-to:bench/o1_expanded_family_audit/graphs/HSA.RBMY1.colours.csv
bench/o1_expanded_family_audit/graphs/HSA.RBMY1.audit.gfa	tracked	442	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_expanded_family_audit/graphs/HSA.RBMY1.colours.csv	tracked	69	2026-08-19	PROBABLE-PROVENANCE	-		0				byte-identical-to:bench/o1_expanded_family_audit/graphs/HSA.RBMY1.audit.colours.csv
bench/o1_expanded_family_audit/graphs/HSA.RBMY1.gene_family.gfa	tracked	444	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_fresh_emission_validation/GGO.fresh.copies.tsv	tracked	9307	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_fresh_emission_validation/GGO.fresh.er.edges.tsv	tracked	13101	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_fresh_emission_validation/GGO.fresh.er.nodes.tsv	tracked	6509	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_fresh_emission_validation/GGO.fresh.er.params.tsv	tracked	2008	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_fresh_emission_validation/GGO.fresh.er.rule.tsv	tracked	1118	2026-08-19	PROBABLE-PROVENANCE	-		0				byte-identical-to:bench/o1_fresh_emission_validation/HSA.fresh.er.rule.tsv
bench/o1_fresh_emission_validation/GGO.fresh.families.tsv	tracked	906	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_fresh_emission_validation/HSA.fresh.er.params.tsv	tracked	2010	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_fresh_emission_validation/HSA.fresh.er.rule.tsv	tracked	1118	2026-08-19	PROBABLE-PROVENANCE	-		0				byte-identical-to:bench/o1_fresh_emission_validation/GGO.fresh.er.rule.tsv
bench/o1_fresh_emission_validation/HSA.fresh.families.tsv	tracked	2126	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_provenance_witness_prototype/HSA.GOLGA6_8.paths.tsv	tracked	8707	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_provenance_witness_prototype/HSA.MAGEA.loci.tsv	tracked	1027	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_provenance_witness_prototype/HSA.MAGEA.paths.tsv	tracked	2269	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_provenance_witness_prototype/HSA.NBPF_core.loci.tsv	tracked	1860	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_provenance_witness_prototype/HSA.NBPF_core.paths.tsv	tracked	8579	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_provenance_witness_prototype/HSA.NBPF_repeat_bridge.loci.tsv	tracked	1662	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_provenance_witness_prototype/HSA.NBPF_repeat_bridge.paths.tsv	tracked	3928	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_provenance_witness_prototype/HSA.RABL2.loci.tsv	tracked	303	2026-08-19	PROBABLE-PROVENANCE	-		0				
bench/o1_provenance_witness_prototype/HSA.RABL2.paths.tsv	tracked	246	2026-08-19	PROBABLE-PROVENANCE	-		0				
archive/bench/covfloor_arms.sh	tracked	1500	2026-09-02	UNCITED-RECENT	low		0			archive/bench/rna_reframe_validate.py;tools/cleanup_wave2_bench.py	match:glob-wide
archive/bench/gw_rebuild_v4.sh	tracked	919	2026-09-06	UNCITED-RECENT	low		0			archive/bench/rna_reframe_validate.py;tools/cleanup_wave2_bench.py	match:glob-wide
archive/bench/o1_ablation_run.sh	tracked	1707	2026-09-07	UNCITED-RECENT	low		0			archive/bench/rna_reframe_validate.py;tools/cleanup_wave2_bench.py	match:glob-wide
archive/bench/o1_threshold_sweep.sh	tracked	959	2026-09-05	UNCITED-RECENT	low		0			archive/bench/rna_reframe_validate.py;tools/cleanup_wave2_bench.py	match:glob-wide
archive/bench/seeded_mode_recall.sh	tracked	1603	2026-09-01	UNCITED-RECENT	low		0			archive/bench/rna_reframe_validate.py;tools/cleanup_wave2_bench.py	match:glob-wide
docs/METHOD_EMAIL.txt	tracked	10637	2026-08-30	UNCITED-RECENT	low		0				
docs/excision_sweep_v2_2026-09-09.txt	tracked	4052	2026-09-09	UNCITED-RECENT	low		0				
docs/gw_units_v1_2026-09-05.tsv	tracked	961967	2026-09-05	UNCITED-RECENT	low		0				
docs/gw_units_v1_params_2026-09-05.tsv	tracked	1150	2026-09-05	UNCITED-RECENT	low		0				
docs/o2_expected_sites_2026-09-05.txt	tracked	715	2026-09-05	UNCITED-RECENT	low		0				
docs/rna_units_v8_blocks_2026-09-05.tsv	tracked	198490	2026-09-05	UNCITED-RECENT	low		0				
docs/rna_units_v9_2026-09-05.tsv	tracked	91948	2026-09-05	UNCITED-RECENT	low		0				
docs/rna_units_v9_merged_2026-09-05.tsv	tracked	2713	2026-09-05	UNCITED-RECENT	low		0				
docs/roster_admission_summary_2026-09-05.tsv	tracked	2070	2026-09-05	UNCITED-RECENT	low		0				
docs/sweep_v2_units_2026-09-05.tsv	tracked	6772	2026-09-05	UNCITED-RECENT	low		0				
docs/sweep_v3_nofilter_families_2026-09-05.tsv	tracked	2369	2026-09-05	UNCITED-RECENT	low		0				
docs/sweep_v3_unbounded_families_2026-09-05.tsv	tracked	2439	2026-09-05	UNCITED-RECENT	low		0				
docs/sweep_v3_unbounded_nofilter_families_2026-09-05.tsv	tracked	2444	2026-09-05	UNCITED-RECENT	low		0				
docs/sweep_v9_final_families_2026-09-05.tsv	tracked	4782	2026-09-05	UNCITED-RECENT	low		0				
docs/sweep_v9_gpair_families_2026-09-05.tsv	tracked	2395	2026-09-05	UNCITED-RECENT	low		0				
docs/sweep_v9_pair_final_2026-09-05.tsv	tracked	2341	2026-09-05	UNCITED-RECENT	low		0				
examples/panel_er_edges.rs	ignored	9795	2026-08-26	UNCITED-RECENT	low		0				
wf3/ledger/v.py	ignored	2713	2026-08-28	UNCITED-RECENT	low		0				
wf3/ledger/v2.py	ignored	2314	2026-08-28	UNCITED-RECENT	low		0				
wf3/ledger/v3.py	ignored	1763	2026-08-28	UNCITED-RECENT	low		0				
wf3/ledger/v4.py	ignored	4372	2026-08-28	UNCITED-RECENT	low		0				
wf3/ledger/v5.py	ignored	1746	2026-08-28	UNCITED-RECENT	low		0				
wf3/ledger/v6.py	ignored	1036	2026-08-28	UNCITED-RECENT	low		0				
wf3/ledger/v7.py	ignored	1369	2026-08-28	UNCITED-RECENT	low		0				
AGENTS.md	tracked	5320	2026-05-28	KEEP-CITED	-		2	via tools/audit_cleanup_candidates.py;via tools/cleanup_wave2_bench.py		AGENT_HANDOFF.md;tools/audit_cleanup_candidates.py;tools/cleanup_wave2_bench.py	
analysis/family_graphs/01_parse_gff.R	tracked	2660	2026-05-19	KEEP-CITED	-		1	writes anchored data analysis/family_graphs/data/amy_family.rds			
analysis/family_graphs/02_build_graphs.R	tracked	25498	2026-05-22	KEEP-CITED	-		6	via analysis/family_graphs/26_golga8i_flnc_only.R;via analysis/family_graphs/29_minimap2_and_hmm_class_boundaries.R;via analysis/family_graphs/31_em_bootstrap_demo.R;via analysis/family_graphs/32_advisor_slide_floor.R		analysis/family_graphs/03_figure_problem.R;analysis/family_graphs/04_figure_method.R;analysis/family_graphs/05_figure_examples.R;analysis/family_graphs/06_export_manifests.R	match:suffix
analysis/family_graphs/08_advisor_hmm_figures.R	tracked	19473	2026-05-29	KEEP-CITED	-		1	writes anchored data analysis/family_graphs/figures/fig_hmm2_scoring.png			
analysis/family_graphs/09_advisor_hmm_family_vs_copy.R	tracked	7289	2026-05-29	KEEP-CITED	-		1	writes anchored data analysis/family_graphs/figures/fig_hmm4_family_vs_copy.png			
analysis/family_graphs/26_golga8i_flnc_only.R	tracked	9686	2026-05-29	KEEP-CITED	-		1	writes anchored data analysis/family_graphs/figures/fig_flnc_assignment.png			
analysis/family_graphs/29_minimap2_and_hmm_class_boundaries.R	tracked	15822	2026-05-29	KEEP-CITED	-		1	writes anchored data analysis/family_graphs/figures/fig_class_boundary_resolution.png			
analysis/family_graphs/31_em_bootstrap_demo.R	tracked	11536	2026-05-29	KEEP-CITED	-		1	writes anchored data analysis/family_graphs/figures/fig_em_bootstrap.png			
analysis/family_graphs/32_advisor_slide_floor.R	tracked	9315	2026-05-29	KEEP-CITED	-		1	writes anchored data analysis/family_graphs/figures/fig_advisor_floor.png			
analysis/family_graphs/33_advisor_slide_pipeline.R	tracked	12574	2026-05-29	KEEP-CITED	-		1	writes anchored data analysis/family_graphs/figures/fig_advisor_pipeline.png			
analysis/family_graphs/34_cross_family_specificity.R	tracked	11725	2026-05-29	KEEP-CITED	-		1	writes anchored data analysis/family_graphs/figures/fig_cross_family_specificity.png			
analysis/family_graphs/data/amy_family.rds	tracked	2136	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/34_cross_family_specificity.R		analysis/family_graphs/01_parse_gff.R;analysis/family_graphs/02_build_graphs.R;analysis/family_graphs/34_cross_family_specificity.R	match:suffix
analysis/family_graphs/data/amy_vg.rds	tracked	1612	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/02_build_graphs.R		analysis/family_graphs/02_build_graphs.R;analysis/family_graphs/05_figure_examples.R	match:suffix
analysis/family_graphs/data/apol_family.rds	tracked	2237	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/34_cross_family_specificity.R		analysis/family_graphs/34_cross_family_specificity.R	match:suffix
analysis/family_graphs/data/cross_family_vg.rds	tracked	16435	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/34_cross_family_specificity.R		analysis/family_graphs/34_cross_family_specificity.R	match:suffix
analysis/family_graphs/data/defb_family.rds	tracked	2305	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/34_cross_family_specificity.R		analysis/family_graphs/34_cross_family_specificity.R	match:suffix
analysis/family_graphs/data/gage_family.rds	tracked	2583	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/34_cross_family_specificity.R		analysis/family_graphs/34_cross_family_specificity.R	match:suffix
analysis/family_graphs/data/gage_vg_seq.rds	tracked	1591	2026-05-29	KEEP-CITED	-		2	via analysis/family_graphs/29_minimap2_and_hmm_class_boundaries.R;via analysis/family_graphs/32_advisor_slide_floor.R		analysis/family_graphs/27_find_minimap2_tied_cases.R;analysis/family_graphs/28_minimap2_failures_hmm_resolves.R;analysis/family_graphs/29_minimap2_and_hmm_class_boundaries.R;analysis/family_graphs/32_advisor_slide_floor.R	match:suffix
analysis/family_graphs/data/golga_GOLGA8I_vg_seq.rds	tracked	3843	2026-05-29	KEEP-CITED	-		5	via analysis/family_graphs/26_golga8i_flnc_only.R;via analysis/family_graphs/29_minimap2_and_hmm_class_boundaries.R;via analysis/family_graphs/31_em_bootstrap_demo.R;via analysis/family_graphs/32_advisor_slide_floor.R		analysis/family_graphs/14_advisor_golga8i_real.R;analysis/family_graphs/15_golga8i_gene_structure.R;analysis/family_graphs/16_golga8i_combined.R;analysis/family_graphs/17_validate_path_definition.R	match:suffix
analysis/family_graphs/data/golga_family.rds	tracked	11636	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/34_cross_family_specificity.R		analysis/family_graphs/01_parse_gff.R;analysis/family_graphs/02_build_graphs.R;analysis/family_graphs/13_subfamily_vgs.R;analysis/family_graphs/34_cross_family_specificity.R	match:suffix
analysis/family_graphs/data/golga_vg.rds	tracked	30369	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/02_build_graphs.R		analysis/family_graphs/02_build_graphs.R;analysis/family_graphs/05_figure_examples.R	match:suffix
analysis/family_graphs/data/golga_vg_seq.rds	tracked	16590	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/02_build_graphs.R		analysis/family_graphs/02_build_graphs.R;analysis/family_graphs/06_export_manifests.R	match:suffix
analysis/family_graphs/data/npip_family.rds	tracked	2826	2026-05-29	KEEP-CITED	-		2	via analysis/family_graphs/01_parse_gff.R;via analysis/family_graphs/02_build_graphs.R		analysis/family_graphs/01_parse_gff.R;analysis/family_graphs/02_build_graphs.R;analysis/family_graphs/13_subfamily_vgs.R	match:suffix
analysis/family_graphs/data/npip_vg.rds	tracked	2656	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/02_build_graphs.R		analysis/family_graphs/02_build_graphs.R	match:suffix
analysis/family_graphs/data/rbmy_family.rds	tracked	3657	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/34_cross_family_specificity.R		analysis/family_graphs/01_parse_gff.R;analysis/family_graphs/02_build_graphs.R;analysis/family_graphs/34_cross_family_specificity.R	match:suffix
analysis/family_graphs/data/rbmy_vg_seq.rds	tracked	3615	2026-05-29	KEEP-CITED	-		1	via analysis/family_graphs/32_advisor_slide_floor.R		analysis/family_graphs/02_build_graphs.R;analysis/family_graphs/03_figure_problem.R;analysis/family_graphs/04_figure_method.R;analysis/family_graphs/05_figure_examples.R	match:suffix
